2025-04-11 09:05:40,389 - Client - INFO - Klien 1 dimulai...
2025-04-11 09:05:44,079 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 26193107 bytes
2025-04-11 09:05:44,080 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 26127571 bytes
2025-04-11 09:05:44,081 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 26062035 bytes
2025-04-11 09:05:44,082 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 25996499 bytes
2025-04-11 09:05:44,083 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 25930963 bytes
2025-04-11 09:05:44,084 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 25865427 bytes
2025-04-11 09:05:44,085 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 25799891 bytes
2025-04-11 09:05:44,086 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 25734355 bytes
2025-04-11 09:05:44,087 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 25668819 bytes
2025-04-11 09:05:44,088 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 25603283 bytes
2025-04-11 09:05:44,089 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 25537747 bytes
2025-04-11 09:05:44,090 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 25472211 bytes
2025-04-11 09:05:44,091 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 25406675 bytes
2025-04-11 09:05:44,092 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 25341139 bytes
2025-04-11 09:05:44,093 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 25275603 bytes
2025-04-11 09:05:44,094 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 25210067 bytes
2025-04-11 09:05:44,094 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 25144531 bytes
2025-04-11 09:05:44,095 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 25078995 bytes
2025-04-11 09:05:44,096 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 25013459 bytes
2025-04-11 09:05:44,097 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 24947923 bytes
2025-04-11 09:05:44,098 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 24882387 bytes
2025-04-11 09:05:44,099 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 24816851 bytes
2025-04-11 09:05:44,100 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 24751315 bytes
2025-04-11 09:05:44,101 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 24685779 bytes
2025-04-11 09:05:44,102 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 24620243 bytes
2025-04-11 09:05:44,102 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 24554707 bytes
2025-04-11 09:05:44,103 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 24489171 bytes
2025-04-11 09:05:44,104 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 24423635 bytes
2025-04-11 09:05:44,105 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 24358099 bytes
2025-04-11 09:05:44,106 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 24292563 bytes
2025-04-11 09:05:44,107 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 24227027 bytes
2025-04-11 09:05:44,109 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 24161491 bytes
2025-04-11 09:05:44,110 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 24095955 bytes
2025-04-11 09:05:44,111 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 24030419 bytes
2025-04-11 09:05:44,113 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 23964883 bytes
2025-04-11 09:05:44,114 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 23899347 bytes
2025-04-11 09:05:44,115 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 23833811 bytes
2025-04-11 09:05:44,117 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 23768275 bytes
2025-04-11 09:05:44,118 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 23702739 bytes
2025-04-11 09:05:44,119 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 23637203 bytes
2025-04-11 09:05:44,120 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 23571667 bytes
2025-04-11 09:05:44,121 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 23506131 bytes
2025-04-11 09:05:44,123 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 23440595 bytes
2025-04-11 09:05:44,124 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 23375059 bytes
2025-04-11 09:05:44,126 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 23309523 bytes
2025-04-11 09:05:44,127 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 23243987 bytes
2025-04-11 09:05:44,128 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 23178451 bytes
2025-04-11 09:05:44,130 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 23112915 bytes
2025-04-11 09:05:44,131 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 23047379 bytes
2025-04-11 09:05:44,132 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 22981843 bytes
2025-04-11 09:05:44,133 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 22916307 bytes
2025-04-11 09:05:44,134 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 22850771 bytes
2025-04-11 09:05:44,136 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 22785235 bytes
2025-04-11 09:05:44,137 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 22719699 bytes
2025-04-11 09:05:44,139 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 22654163 bytes
2025-04-11 09:05:44,140 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 22588627 bytes
2025-04-11 09:05:44,141 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 22523091 bytes
2025-04-11 09:05:44,143 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 22457555 bytes
2025-04-11 09:05:44,144 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 22392019 bytes
2025-04-11 09:05:44,145 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 22326483 bytes
2025-04-11 09:05:44,146 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 22260947 bytes
2025-04-11 09:05:44,148 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 22195411 bytes
2025-04-11 09:05:44,149 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 22129875 bytes
2025-04-11 09:05:44,150 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 22064339 bytes
2025-04-11 09:05:44,151 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 21998803 bytes
2025-04-11 09:05:44,153 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 21933267 bytes
2025-04-11 09:05:44,154 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 21867731 bytes
2025-04-11 09:05:44,156 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 21802195 bytes
2025-04-11 09:05:44,157 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 21736659 bytes
2025-04-11 09:05:44,159 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 21671123 bytes
2025-04-11 09:05:44,160 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 21605587 bytes
2025-04-11 09:05:44,161 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 21540051 bytes
2025-04-11 09:05:44,163 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 21474515 bytes
2025-04-11 09:05:44,164 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 21408979 bytes
2025-04-11 09:05:44,165 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 21343443 bytes
2025-04-11 09:05:44,167 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 21277907 bytes
2025-04-11 09:05:44,169 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 21212371 bytes
2025-04-11 09:05:44,170 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 21146835 bytes
2025-04-11 09:05:44,172 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 21081299 bytes
2025-04-11 09:05:44,173 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 21015763 bytes
2025-04-11 09:05:44,175 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 20950227 bytes
2025-04-11 09:05:44,176 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 20884691 bytes
2025-04-11 09:05:44,178 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 20819155 bytes
2025-04-11 09:05:44,179 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 20753619 bytes
2025-04-11 09:05:44,181 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 20688083 bytes
2025-04-11 09:05:44,182 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 20622547 bytes
2025-04-11 09:05:44,184 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 20557011 bytes
2025-04-11 09:05:44,186 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 20491475 bytes
2025-04-11 09:05:44,188 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 20425939 bytes
2025-04-11 09:05:44,189 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 20360403 bytes
2025-04-11 09:05:44,190 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 20294867 bytes
2025-04-11 09:05:44,192 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 20229331 bytes
2025-04-11 09:05:44,193 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 20163795 bytes
2025-04-11 09:05:44,195 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 20098259 bytes
2025-04-11 09:05:44,196 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 20032723 bytes
2025-04-11 09:05:44,198 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 19967187 bytes
2025-04-11 09:05:44,199 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 19901651 bytes
2025-04-11 09:05:44,201 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 19836115 bytes
2025-04-11 09:05:44,203 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 19770579 bytes
2025-04-11 09:05:44,205 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 19705043 bytes
2025-04-11 09:05:44,207 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 19639507 bytes
2025-04-11 09:05:44,208 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 19573971 bytes
2025-04-11 09:05:44,210 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 19508435 bytes
2025-04-11 09:05:44,211 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 19442899 bytes
2025-04-11 09:05:44,213 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 19377363 bytes
2025-04-11 09:05:44,215 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 19311827 bytes
2025-04-11 09:05:44,217 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 19246291 bytes
2025-04-11 09:05:44,218 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 19180755 bytes
2025-04-11 09:05:44,220 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 19115219 bytes
2025-04-11 09:05:44,222 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 19049683 bytes
2025-04-11 09:05:44,224 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 18984147 bytes
2025-04-11 09:05:44,226 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 18918611 bytes
2025-04-11 09:05:44,229 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 18853075 bytes
2025-04-11 09:05:44,231 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 18787539 bytes
2025-04-11 09:05:44,233 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 18722003 bytes
2025-04-11 09:05:44,235 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 18656467 bytes
2025-04-11 09:05:44,237 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 18590931 bytes
2025-04-11 09:05:44,239 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 18525395 bytes
2025-04-11 09:05:44,241 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 18459859 bytes
2025-04-11 09:05:44,243 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 18394323 bytes
2025-04-11 09:05:44,245 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 18328787 bytes
2025-04-11 09:05:44,247 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 18263251 bytes
2025-04-11 09:05:44,249 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 18197715 bytes
2025-04-11 09:05:44,251 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 18132179 bytes
2025-04-11 09:05:44,253 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 18066643 bytes
2025-04-11 09:05:44,254 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 18001107 bytes
2025-04-11 09:05:44,256 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 17935571 bytes
2025-04-11 09:05:44,258 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 17870035 bytes
2025-04-11 09:05:44,260 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 17804499 bytes
2025-04-11 09:05:44,262 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 17738963 bytes
2025-04-11 09:05:44,264 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 17673427 bytes
2025-04-11 09:05:44,266 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 17607891 bytes
2025-04-11 09:05:44,268 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 17542355 bytes
2025-04-11 09:05:44,270 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 17476819 bytes
2025-04-11 09:05:44,272 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 17411283 bytes
2025-04-11 09:05:44,274 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 17345747 bytes
2025-04-11 09:05:44,275 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 17280211 bytes
2025-04-11 09:05:44,278 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 17214675 bytes
2025-04-11 09:05:44,280 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 17149139 bytes
2025-04-11 09:05:44,282 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 17083603 bytes
2025-04-11 09:05:44,284 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 17018067 bytes
2025-04-11 09:05:44,286 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 16952531 bytes
2025-04-11 09:05:44,288 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 16886995 bytes
2025-04-11 09:05:44,290 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 16821459 bytes
2025-04-11 09:05:44,292 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 16755923 bytes
2025-04-11 09:05:44,295 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 16690387 bytes
2025-04-11 09:05:44,297 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 16624851 bytes
2025-04-11 09:05:44,299 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 16559315 bytes
2025-04-11 09:05:44,301 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 16493779 bytes
2025-04-11 09:05:44,304 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 16428243 bytes
2025-04-11 09:05:44,306 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 16362707 bytes
2025-04-11 09:05:44,308 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 16297171 bytes
2025-04-11 09:05:44,310 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 16231635 bytes
2025-04-11 09:05:44,312 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 16166099 bytes
2025-04-11 09:05:44,314 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 16100563 bytes
2025-04-11 09:05:44,316 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 16035027 bytes
2025-04-11 09:05:44,318 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 15969491 bytes
2025-04-11 09:05:44,320 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 15903955 bytes
2025-04-11 09:05:44,322 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 15838419 bytes
2025-04-11 09:05:44,325 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 15772883 bytes
2025-04-11 09:05:44,327 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 15707347 bytes
2025-04-11 09:05:44,329 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 15641811 bytes
2025-04-11 09:05:44,331 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 15576275 bytes
2025-04-11 09:05:44,333 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 15510739 bytes
2025-04-11 09:05:44,335 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 15445203 bytes
2025-04-11 09:05:44,337 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 15379667 bytes
2025-04-11 09:05:44,339 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 15314131 bytes
2025-04-11 09:05:44,341 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 15248595 bytes
2025-04-11 09:05:44,344 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 15183059 bytes
2025-04-11 09:05:44,346 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 15117523 bytes
2025-04-11 09:05:44,348 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 15051987 bytes
2025-04-11 09:05:44,351 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 14986451 bytes
2025-04-11 09:05:44,353 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 14920915 bytes
2025-04-11 09:05:44,354 - Client - INFO - Mulai training selama 10 epochs
2025-04-11 09:05:44,356 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 14855379 bytes
2025-04-11 09:05:44,359 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 14789843 bytes
2025-04-11 09:05:44,366 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 14724307 bytes
2025-04-11 09:05:44,373 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 14658771 bytes
2025-04-11 09:05:44,376 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 14593235 bytes
2025-04-11 09:05:44,379 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 14527699 bytes
2025-04-11 09:05:44,383 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 14462163 bytes
2025-04-11 09:05:44,386 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 14396627 bytes
2025-04-11 09:05:44,390 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 14331091 bytes
2025-04-11 09:05:44,393 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 14265555 bytes
2025-04-11 09:05:44,396 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 14200019 bytes
2025-04-11 09:05:44,398 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 14134483 bytes
2025-04-11 09:05:44,401 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 14068947 bytes
2025-04-11 09:05:44,404 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 14003411 bytes
2025-04-11 09:05:44,407 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 13937875 bytes
2025-04-11 09:05:44,409 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 13872339 bytes
2025-04-11 09:05:44,412 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 13806803 bytes
2025-04-11 09:05:44,415 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 13741267 bytes
2025-04-11 09:05:44,419 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 13675731 bytes
2025-04-11 09:05:44,422 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 13610195 bytes
2025-04-11 09:05:44,426 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 13544659 bytes
2025-04-11 09:05:44,428 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 13479123 bytes
2025-04-11 09:05:44,433 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 13413587 bytes
2025-04-11 09:05:44,437 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 13348051 bytes
2025-04-11 09:05:44,442 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 13282515 bytes
2025-04-11 09:05:44,446 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 13216979 bytes
2025-04-11 09:05:44,451 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 13151443 bytes
2025-04-11 09:05:44,455 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 13085907 bytes
2025-04-11 09:05:44,461 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 13020371 bytes
2025-04-11 09:05:44,465 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 12954835 bytes
2025-04-11 09:05:44,468 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 12889299 bytes
2025-04-11 09:05:44,472 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 12823763 bytes
2025-04-11 09:05:44,476 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 12758227 bytes
2025-04-11 09:05:44,478 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 12692691 bytes
2025-04-11 09:05:44,483 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 12627155 bytes
2025-04-11 09:05:44,488 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 12561619 bytes
2025-04-11 09:05:44,495 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 12496083 bytes
2025-04-11 09:05:44,498 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 12430547 bytes
2025-04-11 09:05:44,501 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 12365011 bytes
2025-04-11 09:05:44,505 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 12299475 bytes
2025-04-11 09:05:44,508 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 12233939 bytes
2025-04-11 09:05:44,512 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 12168403 bytes
2025-04-11 09:05:44,516 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 12102867 bytes
2025-04-11 09:05:44,522 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 12037331 bytes
2025-04-11 09:05:44,528 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 11971795 bytes
2025-04-11 09:05:44,535 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 11906259 bytes
2025-04-11 09:05:44,543 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 11840723 bytes
2025-04-11 09:05:44,549 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 11775187 bytes
2025-04-11 09:05:44,556 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 11709651 bytes
2025-04-11 09:05:44,563 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 11644115 bytes
2025-04-11 09:05:44,567 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 11578579 bytes
2025-04-11 09:05:44,574 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 11513043 bytes
2025-04-11 09:05:44,580 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 11447507 bytes
2025-04-11 09:05:44,587 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 11381971 bytes
2025-04-11 09:05:44,595 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 11316435 bytes
2025-04-11 09:05:44,603 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 11250899 bytes
2025-04-11 09:05:44,608 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 11185363 bytes
2025-04-11 09:05:44,612 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 11119827 bytes
2025-04-11 09:05:44,617 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 11054291 bytes
2025-04-11 09:05:44,620 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 10988755 bytes
2025-04-11 09:05:44,626 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 10923219 bytes
2025-04-11 09:05:44,630 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 10857683 bytes
2025-04-11 09:05:44,637 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 10792147 bytes
2025-04-11 09:05:44,642 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 10726611 bytes
2025-04-11 09:05:44,647 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 10661075 bytes
2025-04-11 09:05:44,652 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 10595539 bytes
2025-04-11 09:05:44,660 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 10530003 bytes
2025-04-11 09:05:44,667 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 10464467 bytes
2025-04-11 09:05:44,676 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 10398931 bytes
2025-04-11 09:05:44,681 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 10333395 bytes
2025-04-11 09:05:44,686 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 10267859 bytes
2025-04-11 09:05:44,691 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 10202323 bytes
2025-04-11 09:05:44,697 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 10136787 bytes
2025-04-11 09:05:44,702 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 10071251 bytes
2025-04-11 09:05:44,708 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 10005715 bytes
2025-04-11 09:05:44,713 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 9940179 bytes
2025-04-11 09:05:44,720 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 9874643 bytes
2025-04-11 09:05:44,728 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 9809107 bytes
2025-04-11 09:05:44,738 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 9743571 bytes
2025-04-11 09:05:44,747 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 9678035 bytes
2025-04-11 09:05:44,753 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 9612499 bytes
2025-04-11 09:05:44,759 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 9546963 bytes
2025-04-11 09:05:44,764 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 9481427 bytes
2025-04-11 09:05:44,770 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 9415891 bytes
2025-04-11 09:05:44,775 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 9350355 bytes
2025-04-11 09:05:44,784 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 9284819 bytes
2025-04-11 09:05:44,793 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 9219283 bytes
2025-04-11 09:05:44,802 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 9153747 bytes
2025-04-11 09:05:44,808 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 9088211 bytes
2025-04-11 09:05:44,815 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 9022675 bytes
2025-04-11 09:05:44,824 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 8957139 bytes
2025-04-11 09:05:44,831 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 8891603 bytes
2025-04-11 09:05:44,840 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 8826067 bytes
2025-04-11 09:05:44,848 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 8760531 bytes
